CSDUID,"Population, 2021","Population, 2016",Population Density (sq km),Land Area (sq km),"Population Change (%), 2016 to 2021",Number of Men,Men in Workforce,People in Workforce,"Number of Private Dwellings, 2021","Number of Private Dwellings, 2016","Number of Occupied Private Dwellings, 2021","Number of Occupied Private Dwellings, 2016",Average Household Size,"Total Private Dwellings Change (%), 2016 to 2021","Occupied Dwellings Change (%), 2016 to 2021",Number of Single-detached Houses,Number of Semi-detached Houses,Number of Row Houses,Number of Apartments (duplex),Number of Apartments (<5 story buildings),Number of Apartments (5+ story buildings),Number of Other Single-attached Houses,Number of Movable Dwellings,Total Dwellings by Type,Indigenous identity: total count,Indigenous identity: Indigenous identity count,Single Indigenous responses,Single Indigenous responses: First Nations,Single Indigenous responses: Métis,Single Indigenous responses: Inuit,Multiple Indigenous responses,Visible minority: total counts,Visible minority: Total visible minority population,Visible minority: South Asian,Visible minority: Chinese,Visible minority: Black,Visible minority: Filipino,Visible minority: Arab,Visible minority: Latin American,Visible minority: Southeast Asian,Visible minority: West Asian,Visible minority: Korean,Visible minority: Japanese,Visible minority: Multiple visible minorities,Visible minority: Not a visible minority,Indigenous identity: Indigenous identity count (%),Single Indigenous responses (%),Single Indigenous responses: First Nations (%),Single Indigenous responses: Métis (%),Single Indigenous responses: Inuit (%),Multiple Indigenous responses (%),Number of Single-detached Houses (%),Number of Semi-detached Houses (%),Number of Row Houses (%),Number of Apartments (duplex) (%),Number of Apartments (<5 story buildings) (%),Number of Apartments (5+ story buildings) (%),Number of Other Single-attached Houses (%),Number of Movable Dwellings (%),Visible minority: Total visible minority population (%),Visible minority: South Asian (%),Visible minority: Chinese (%),Visible minority: Black (%),Visible minority: Filipino (%),Visible minority: Arab (%),Visible minority: Latin American (%),Visible minority: Southeast Asian (%),Visible minority: West Asian (%),Visible minority: Korean (%),Visible minority: Japanese (%),Visible minority: Multiple visible minorities (%),Visible minority: Not a visible minority (%),Number of Men (%),Men in Workforce (%)
4715001,723.0,773.0,0.9,827.39,-6.5,385.0,,,299.0,300.0,278.0,277.0,2.6,-0.3,0.4,250.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29,0.0,0.0,0.0,0.0,0.0,7.14,3.57,,,,,,,,,,,,,,53.25,
4715044,725.0,598.0,0.9,770.76,21.2,360.0,,,376.0,340.0,228.0,213.0,2.5,10.6,7.0,185.0,5.0,5.0,0.0,25.0,0.0,0.0,20.0,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.43,2.17,2.17,0.0,10.87,0.0,0.0,8.7,,,,,,,,,,,,,,49.66,
4715017,384.0,384.0,139.8,2.75,0.0,195.0,,,160.0,155.0,147.0,148.0,2.6,3.2,-0.7,110.0,10.0,0.0,20.0,0.0,0.0,5.0,10.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.86,6.9,0.0,13.79,0.0,0.0,3.45,6.9,,,,,,,,,,,,,,50.78,
4715848,310.0,309.0,21.0,14.79,0.3,150.0,,,75.0,80.0,74.0,70.0,4.2,-6.3,5.7,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,48.39,
4715042,978.0,922.0,316.6,3.09,6.1,470.0,,,496.0,489.0,421.0,425.0,2.2,1.4,-0.9,335.0,0.0,0.0,70.0,0.0,0.0,0.0,20.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.76,0.0,0.0,16.67,0.0,0.0,0.0,4.76,,,,,,,,,,,,,,48.06,
4715043,66.0,72.0,109.0,0.61,-8.3,25.0,,,140.0,108.0,39.0,32.0,1.7,29.6,21.9,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,37.88,
4715028,1237.0,1213.0,628.1,1.97,2.0,615.0,,,451.0,424.0,430.0,415.0,2.8,6.4,3.6,345.0,35.0,15.0,5.0,20.0,0.0,5.0,0.0,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.23,8.14,3.49,1.16,4.65,0.0,1.16,0.0,,,,,,,,,,,,,,49.72,
4715091,55.0,50.0,45.7,1.2,10.0,25.0,,,33.0,27.0,28.0,23.0,2.0,22.2,21.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,45.45,
4715072,160.0,197.0,160.0,1.0,-18.8,70.0,,,77.0,93.0,68.0,77.0,2.1,-17.2,-11.7,55.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.62,7.69,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.75,
4715860,0.0,15.0,0.0,2.24,-100.0,,,,3.0,6.0,1.0,5.0,,-50.0,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716860,1402.0,1472.0,8.1,173.75,-4.8,685.0,,,435.0,424.0,402.0,386.0,3.5,2.6,4.1,385.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.25,2.5,0.0,0.0,0.0,0.0,0.0,1.25,,,,,,,,,,,,,,48.86,
4716840,15.0,15.0,0.6,26.63,0.0,,,,3.0,6.0,3.0,6.0,,-50.0,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716072,666.0,700.0,248.1,2.68,-4.9,335.0,,,340.0,331.0,296.0,287.0,2.2,2.7,3.1,260.0,0.0,5.0,0.0,10.0,0.0,10.0,5.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.14,0.0,1.69,0.0,3.39,0.0,3.39,1.69,,,,,,,,,,,,,,50.3,
4716858,1535.0,1553.0,14.8,103.76,-1.2,795.0,,,355.0,407.0,340.0,366.0,4.5,-12.8,-7.1,290.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.29,0.0,0.0,0.0,0.0,0.0,0.0,11.76,,,,,,,,,,,,,,51.79,
4716859,0.0,0.0,0.0,4.01,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716075,994.0,889.0,0.4,2484.13,11.8,520.0,,,802.0,656.0,429.0,352.0,2.3,22.3,21.9,395.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.86,1.16,0.0,0.0,0.0,0.0,0.0,5.81,,,,,,,,,,,,,,52.31,
4716059,64.0,48.0,68.7,0.93,33.3,35.0,,,115.0,111.0,34.0,26.0,1.9,3.6,30.8,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,54.69,
4716016,509.0,499.0,272.9,1.86,2.0,245.0,,,296.0,309.0,250.0,237.0,2.0,-4.2,5.5,220.0,5.0,0.0,0.0,25.0,0.0,5.0,0.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,2.0,0.0,0.0,10.0,0.0,2.0,0.0,,,,,,,,,,,,,,48.13,
4716013,301.0,281.0,0.4,771.86,7.1,155.0,,,142.0,125.0,130.0,111.0,2.3,13.6,17.1,130.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,,,,,,,,,,,,,,51.5,
4716011,281.0,287.0,384.7,0.73,-2.1,140.0,,,131.0,140.0,120.0,126.0,2.3,-6.4,-4.8,110.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.67,0.0,4.17,0.0,4.17,0.0,0.0,0.0,,,,,,,,,,,,,,49.82,
4716052,314.0,332.0,129.8,2.42,-5.4,150.0,,,168.0,176.0,154.0,158.0,1.9,-4.5,-2.5,125.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.65,16.13,0.0,3.23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.77,
4716051,1351.0,1381.0,0.7,1919.39,-2.2,715.0,,,808.0,777.0,576.0,565.0,2.4,4.0,1.9,545.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.78,0.0,0.0,0.0,0.0,0.0,0.0,5.22,,,,,,,,,,,,,,52.92,
4716077,300.0,138.0,116.9,2.57,117.4,155.0,,,318.0,291.0,130.0,69.0,2.3,9.3,88.4,120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.31,0.0,0.0,0.0,0.0,0.0,0.0,3.85,,,,,,,,,,,,,,51.67,
4716863,705.0,821.0,20.2,34.83,-14.1,385.0,,,250.0,300.0,149.0,164.0,4.7,-16.7,-9.1,140.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.33,3.33,0.0,0.0,0.0,0.0,0.0,3.33,,,,,,,,,,,,,,54.61,
4716054,327.0,337.0,243.2,1.34,-3.0,160.0,,,151.0,148.0,132.0,132.0,2.3,2.0,0.0,115.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.46,7.69,0.0,0.0,3.85,0.0,0.0,0.0,,,,,,,,,,,,,,48.93,
4716002,75.0,88.0,215.0,0.35,-14.8,40.0,,,35.0,36.0,31.0,34.0,2.4,-2.8,-8.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67,0.0,0.0,0.0,0.0,0.0,0.0,16.67,,,,,,,,,,,,,,53.33,
4716023,342.0,350.0,0.4,814.37,-2.3,170.0,,,173.0,173.0,130.0,152.0,2.6,0.0,-14.5,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.71,
4716060,68.0,40.0,91.3,0.74,70.0,35.0,,,145.0,143.0,40.0,20.0,1.7,1.4,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,51.47,
4716008,381.0,509.0,0.5,825.9,-25.1,200.0,,,181.0,232.0,147.0,203.0,2.5,-22.0,-27.6,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,52.49,
4716022,414.0,407.0,365.6,1.13,1.7,205.0,,,221.0,220.0,190.0,181.0,2.1,0.5,5.0,170.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.47,7.89,0.0,0.0,0.0,0.0,0.0,2.63,,,,,,,,,,,,,,49.52,
4716019,15.0,15.0,15.9,0.94,0.0,,,,25.0,24.0,15.0,12.0,,4.2,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716042,379.0,399.0,516.6,0.73,-5.0,180.0,,,197.0,211.0,170.0,184.0,2.1,-6.6,-7.6,140.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.35,0.0,8.82,0.0,0.0,0.0,0.0,2.94,,,,,,,,,,,,,,47.49,
4716041,857.0,681.0,0.7,1195.54,25.8,450.0,,,764.0,701.0,333.0,251.0,2.0,9.0,32.7,280.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.58,0.0,0.0,0.0,0.0,0.0,0.0,16.42,,,,,,,,,,,,,,52.51,
4716061,364.0,375.0,319.9,1.14,-2.9,180.0,,,163.0,162.0,151.0,146.0,2.3,0.6,3.4,125.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,10.0,0.0,0.0,0.0,0.0,0.0,6.67,,,,,,,,,,,,,,49.45,
4716857,0.0,5.0,0.0,23.86,-100.0,,,,0.0,3.0,0.0,1.0,,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716870,0.0,0.0,0.0,31.03,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716014,142.0,153.0,110.1,1.29,-7.2,70.0,,,87.0,90.0,71.0,76.0,2.0,-3.3,-6.6,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.71,14.29,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.3,
4716005,391.0,377.0,0.5,780.54,3.7,205.0,,,172.0,172.0,158.0,158.0,2.5,0.0,0.0,150.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.77,3.23,0.0,0.0,0.0,0.0,0.0,3.23,,,,,,,,,,,,,,52.43,
4716004,163.0,138.0,300.7,0.54,18.1,80.0,,,78.0,78.0,73.0,65.0,2.2,0.0,12.3,65.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.67,6.67,0.0,0.0,0.0,0.0,0.0,6.67,,,,,,,,,,,,,,49.08,
4716063,121.0,130.0,185.8,0.65,-6.9,60.0,,,73.0,72.0,60.0,65.0,2.0,1.4,-7.7,45.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,8.33,0.0,0.0,8.33,0.0,0.0,8.33,,,,,,,,,,,,,,49.59,
4716062,489.0,508.0,0.4,1195.14,-3.7,265.0,,,219.0,237.0,201.0,209.0,2.4,-7.6,-3.8,190.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,2.5,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,54.19,
4716038,335.0,319.0,0.3,1043.34,5.0,185.0,,,223.0,220.0,152.0,138.0,2.2,1.4,10.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,,,,,,,,,,,,,,55.22,
4716855,741.0,681.0,6.3,118.03,8.8,380.0,,,206.0,180.0,196.0,175.0,3.8,14.4,12.0,180.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.31,0.0,5.13,2.56,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,51.28,
4716872,0.0,0.0,0.0,10.02,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716891,0.0,0.0,0.0,1.65,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716886,0.0,0.0,0.0,1.4,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716888,0.0,20.0,0.0,0.15,-100.0,,,,0.0,8.0,0.0,8.0,,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716854,271.0,274.0,4.5,60.13,-1.1,160.0,,,118.0,112.0,96.0,104.0,2.8,5.4,-7.7,80.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,,59.04,
4716027,104.0,154.0,82.0,1.27,-32.5,70.0,,,0.0,1.0,0.0,1.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.31,
4716029,13836.0,14315.0,412.4,33.55,-3.3,6515.0,,,6346.0,6413.0,5696.0,5896.0,2.4,-1.0,-3.4,3910.0,190.0,235.0,105.0,1030.0,150.0,35.0,45.0,5695.0,,,,,,,,13490.0,2180.0,470.0,100.0,225.0,1030.0,0.0,120.0,85.0,0.0,75.0,0.0,65.0,11310.0,,,,,,,68.66,3.34,4.13,1.84,18.09,2.63,0.61,0.79,16.16,3.48,0.74,1.67,7.64,0.0,0.89,0.63,0.0,0.56,0.0,0.48,83.84,47.09,
4716028,687.0,725.0,0.9,792.18,-5.2,350.0,,,288.0,290.0,262.0,276.0,2.6,-0.7,-5.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.34,0.0,0.0,0.0,0.0,0.0,0.0,5.66,,,,,,,,,,,,,,50.95,
4716044,132.0,121.0,184.3,0.72,9.1,70.0,,,67.0,72.0,62.0,55.0,2.1,-6.9,12.7,50.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,16.67,0.0,0.0,0.0,0.0,0.0,8.33,,,,,,,,,,,,,,53.03,
4716043,69.0,45.0,101.2,0.68,53.3,35.0,,,119.0,113.0,35.0,21.0,2.0,5.3,66.7,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.72,
4716894,0.0,20.0,0.0,27.81,-100.0,,,,0.0,6.0,0.0,3.0,,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716880,75.0,50.0,2.1,35.36,50.0,35.0,,,16.0,19.0,14.0,11.0,5.2,-15.8,27.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67,0.0,0.0,0.0,0.0,0.0,0.0,33.33,,,,,,,,,,,,,,46.67,
4716053,325.0,156.0,0.1,3482.22,108.3,165.0,,,820.0,636.0,163.0,82.0,2.0,28.9,98.8,135.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.82,9.09,0.0,0.0,0.0,0.0,0.0,6.06,,,,,,,,,,,,,,50.77,
4716009,466.0,514.0,225.6,2.07,-9.3,250.0,,,256.0,268.0,231.0,243.0,2.0,-4.5,-4.9,185.0,20.0,10.0,0.0,0.0,0.0,0.0,15.0,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.72,8.51,4.26,0.0,0.0,0.0,0.0,6.38,,,,,,,,,,,,,,53.65,
4716018,372.0,342.0,0.4,1003.09,8.8,205.0,,,184.0,181.0,154.0,146.0,2.4,1.7,5.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.77,0.0,0.0,0.0,0.0,0.0,0.0,6.45,,,,,,,,,,,,,,55.11,
4716026,25.0,20.0,34.9,0.72,25.0,,,,10.0,10.0,10.0,8.0,,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716033,394.0,361.0,0.5,809.51,9.1,200.0,,,188.0,189.0,167.0,145.0,2.3,-0.5,15.2,150.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.24,2.94,0.0,0.0,0.0,0.0,0.0,5.88,,,,,,,,,,,,,,50.76,
4716003,20.0,20.0,42.4,0.47,0.0,,,,11.0,15.0,9.0,10.0,,-26.7,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716861,10.0,26.0,0.5,21.3,-61.5,,,,9.0,10.0,5.0,7.0,,-10.0,-28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716057,189.0,175.0,136.3,1.39,8.0,95.0,,,150.0,231.0,94.0,95.0,2.0,-35.1,-1.1,65.0,10.0,0.0,0.0,0.0,0.0,5.0,15.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.42,10.53,0.0,0.0,0.0,0.0,5.26,15.79,,,,,,,,,,,,,,50.26,
4716047,1510.0,1444.0,384.2,3.93,4.6,725.0,,,710.0,700.0,674.0,651.0,2.2,1.4,3.5,555.0,15.0,20.0,40.0,25.0,0.0,0.0,15.0,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.22,2.22,2.96,5.93,3.7,0.0,0.0,2.22,,,,,,,,,,,,,,48.01,
4716046,1581.0,1587.0,1.3,1213.96,-0.4,835.0,,,767.0,764.0,613.0,601.0,2.6,0.4,2.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,0.0,0.0,0.0,0.0,0.0,0.0,4.88,,,,,,,,,,,,,,52.81,
4716024,72.0,60.0,106.3,0.68,20.0,40.0,,,37.0,34.0,30.0,26.0,2.4,8.8,15.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,55.56,
4716058,966.0,913.0,332.5,2.91,5.8,460.0,,,422.0,430.0,395.0,392.0,2.3,-1.9,0.8,320.0,30.0,10.0,0.0,0.0,0.0,5.0,25.0,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.01,7.59,2.53,0.0,0.0,0.0,1.27,6.33,,,,,,,,,,,,,,47.62,
4716056,1245.0,1223.0,0.5,2371.04,1.8,635.0,,,810.0,732.0,528.0,466.0,2.3,10.7,13.3,505.0,5.0,0.0,5.0,0.0,0.0,0.0,20.0,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.19,0.95,0.0,0.95,0.0,0.0,0.0,3.81,,,,,,,,,,,,,,51.0,
4716856,1224.0,1174.0,15.0,81.5,4.3,680.0,,,294.0,293.0,284.0,287.0,4.3,0.3,-1.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.21,0.0,0.0,0.0,0.0,0.0,0.0,3.57,,,,,,,,,,,,,,55.56,
4716862,369.0,325.0,5.4,67.92,13.5,195.0,,,97.0,80.0,97.0,73.0,3.8,21.3,32.9,85.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.47,0.0,5.26,0.0,0.0,0.0,0.0,5.26,,,,,,,,,,,,,,52.85,
4716882,10.0,10.0,0.7,13.62,0.0,,,,4.0,3.0,4.0,3.0,,33.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717005,203.0,111.0,289.5,0.7,82.9,85.0,,,450.0,387.0,101.0,58.0,2.0,16.3,74.1,55.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,41.87,
4717062,1277.0,1216.0,0.5,2356.32,5.0,665.0,,,894.0,841.0,496.0,441.0,2.5,6.3,12.5,420.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.85,0.0,0.0,0.0,0.0,0.0,0.0,14.14,,,,,,,,,,,,,,52.08,
4717811,759.0,808.0,16.1,47.23,-6.1,375.0,,,179.0,165.0,156.0,132.0,4.9,8.5,18.2,145.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.55,3.23,3.23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.41,
4717028,2061.0,2153.0,2.3,915.11,-4.3,1055.0,,,848.0,836.0,744.0,744.0,2.8,1.4,0.0,675.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6,0.0,0.0,0.0,0.0,0.0,0.67,8.05,,,,,,,,,,,,,,51.19,
4717002,219.0,148.0,165.7,1.32,48.0,110.0,,,385.0,442.0,116.0,80.0,1.9,-12.9,45.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.23,
4717055,107.0,134.0,376.1,0.28,-20.1,60.0,,,58.0,74.0,53.0,60.0,2.0,-21.6,-11.7,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,56.07,
4717816,115.0,92.0,3.2,35.83,25.0,50.0,,,38.0,32.0,37.0,29.0,3.1,18.8,27.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.48,
4717011,476.0,485.0,418.1,1.14,-1.9,240.0,,,234.0,212.0,199.0,181.0,2.2,10.4,9.9,150.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.92,0.0,0.0,10.26,0.0,0.0,0.0,15.38,,,,,,,,,,,,,,50.42,
4717017,700.0,750.0,0.7,991.15,-6.7,375.0,,,303.0,314.0,277.0,275.0,2.5,-3.5,0.7,255.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.73,0.0,0.0,0.0,0.0,0.0,0.0,7.27,,,,,,,,,,,,,,53.57,
